p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	3.23052782154144	0.627	0.178	0	7	Tmem164
0	3.21662390071067	0.885	0.236	0	7	Acsl3
0	3.18043720773441	0.967	0.265	0	7	Ptprz1
0	3.1056920155	0.836	0.136	0	7	Gli3
0	3.09259862448847	0.863	0.398	0	7	Tnik
0	3.08283337524095	0.63	0.229	0	7	Npas2
0	3.07495543363117	0.721	0.299	0	7	Arhgap5
0	3.04445585855653	0.764	0.318	0	7	Ddhd1
0	3.0442110922384	0.61	0.132	0	7	Rftn2
0	3.02186452042532	0.605	0.09	0	7	Irak2
0	2.98585416500616	0.917	0.369	0	7	Gnao1
0	2.97289199756742	0.684	0.415	0	7	Plcb1
0	2.87698391165183	0.864	0.209	0	7	Ttyh1
0	2.70843717560886	0.592	0.097	0	7	Gm48606
0	2.70315852217045	0.728	0.249	0	7	Pard3b
0	2.69104200261346	0.744	0.31	0	7	Zhx3
0	2.66837708667838	0.989	0.203	0	7	Npas3
0	2.60567779998292	0.783	0.326	0	7	Adk
0	2.53483590132648	0.781	0.325	0	7	Kcnn2
0	2.50648277313873	0.711	0.328	0	7	Grid2
0	2.49181026698755	0.926	0.262	0	7	Sparcl1
0	2.49068780450205	0.682	0.267	0	7	Pcdhga3
0	2.4888446344374	0.623	0.117	0	7	Acss1
0	2.41948461406341	0.916	0.266	0	7	Sash1
0	2.40687807380982	0.68	0.105	0	7	Slc38a3
0	2.3226345012427	0.575	0.102	0	7	Gm26870
0	2.29916527596621	0.631	0.224	0	7	Pcdhga7
0	2.26103269001433	0.599	0.106	0	7	Ednrb
0	2.20561260803042	0.955	0.296	0	7	Farp1
0	1.98477579260414	0.851	0.171	0	7	Phka1
0	1.90977585335251	0.609	0.112	0	7	Itih3
0	1.85851456934832	0.603	0.107	0	7	Tcf7l1
0	1.83196106091933	0.578	0.099	0	7	Msi1
0	1.80289195828274	0.581	0.104	0	7	Cbs
0	1.79452145694172	0.571	0.087	0	7	Fignl2
0	1.71293915856747	0.834	0.41	0	7	Son
0	1.70675686201592	0.754	0.377	0	7	Cadm1
0	1.65195053728947	0.72	0.213	0	7	Glud1
0	1.5762190877839	0.628	0.121	0	7	Pbxip1
0	1.48406665792703	0.793	0.293	0	7	3110039I08Rik
0	1.44169596531459	0.736	0.158	0	7	Eya1
0	1.38594385766954	0.817	0.173	0	7	Kank1
0	1.37330067618857	0.693	0.096	0	7	Nat8f3
0	1.36915680147385	0.774	0.119	0	7	Utp14b
0	1.28496341143106	0.432	0.047	0	7	Gm42716
0	1.19357290278339	0.916	0.364	0	7	Mdga2
0	1.11486143254914	0.654	0.121	0	7	Slc27a1
0	1.09330179716103	0.36	0.073	0	7	Dqx1
0	1.04462201210584	0.629	0.274	0	7	Phkb
0	1.02634555714053	0.88	0.219	0	7	Gpc6
0	1.02517024574752	0.427	0.062	0	7	P2rx6
0	1.00559150415389	0.705	0.13	0	7	Gja1
0	0.960169886869082	0.966	0.307	0	7	Gm3764
0	0.909466289530627	0.624	0.097	0	7	9430041J12Rik
0	0.853639859416768	0.722	0.311	0	7	Lpp
0	0.534755432066607	0.672	0.174	0	7	Cspg5
0	0.424694461308881	0.695	0.23	0	7	Vcl
0	0.37413143770069	0.584	0.088	0	7	Aqp4
5.40985262652249e-293	4.89647366276223	0.532	0.103	1.62295578795675e-289	7	Sctr
1.66041322528481e-292	2.82018071630642	0.289	0.076	4.98123967585444e-289	7	Slc2a10
1.1119590119835e-291	2.14587766851161	0.406	0.143	3.3358770359505e-288	7	Etv5
1.43452411157209e-291	4.79635353076538	0.415	0.166	4.30357233471628e-288	7	Shroom4
3.74561114200185e-291	4.09020260792028	0.568	0.155	1.12368334260056e-287	7	Emx2os
4.77962603085625e-289	1.94564677176132	0.532	0.156	1.43388780925687e-285	7	Peli2
2.245303515515e-281	1.52898121049165	0.505	0.134	6.73591054654501e-278	7	Gna13
5.30037995293018e-280	4.21225644774297	0.465	0.094	1.59011398587905e-276	7	Lonrf3
4.88471846215944e-279	1.55739251902862	0.583	0.115	1.46541553864783e-275	7	Vegfa
9.52272595896421e-279	7.12634298090813	0.525	0.044	2.85681778768926e-275	7	4930432E11Rik
1.31455935790118e-271	3.37380472454044	0.481	0.066	3.94367807370355e-268	7	Gm48770
2.25778150172418e-269	10.0647267142325	0.54	0.124	6.77334450517254e-266	7	Csrp1
5.88623709320432e-269	0.779024805269188	0.326	0.098	1.7658711279613e-265	7	Adamts16
6.35378249849545e-266	19.9294340531224	0.533	0.087	1.90613474954863e-262	7	Adhfe1
1.24475625312095e-254	0.539213649944642	0.507	0.132	3.73426875936286e-251	7	Tmc7
4.80268851459247e-252	2.32891757822488	0.504	0.097	1.44080655437774e-248	7	Gfap
1.96760111545911e-248	11.3290762528112	0.548	0.195	5.90280334637734e-245	7	Foxo1
