p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	1.8069511086464	0.582	0.186	0	1	Lrtm1
0	1.75088933637119	0.92	0.284	0	1	Ckmt2
0	1.7019940117858	0.708	0.22	0	1	Tecrl
0	1.48925151697854	0.699	0.268	0	1	Art3
0	1.39219537326896	0.64	0.335	0	1	Samd4
0	1.18300518279879	0.74	0.183	0	1	Acss1
0	0.774928007918188	0.63	0.332	0	1	Pdlim5
0	0.635080420771226	0.767	0.283	0	1	Ppip5k2
2.16664289483627e-289	1.78622078471559	0.497	0.082	6.49992868450881e-286	1	Snhg11
6.49144358049804e-269	14.4289596445455	0.472	0.306	1.94743307414941e-265	1	Slc8a1
1.76885782903784e-246	8.72938188956904	0.559	0.304	5.30657348711351e-243	1	Vps13a
5.74333861389163e-243	4.93362337715805	0.28	0.157	1.72300158416749e-239	1	Gbp6
5.13442625024837e-225	9.48662260246891	0.499	0.251	1.54032787507451e-221	1	Shroom3
8.75595361218844e-200	10.3976832967429	0.554	0.205	2.62678608365653e-196	1	Kcnd2
2.83896512997808e-144	4.77649235701139	0.273	0.168	8.51689538993425e-141	1	Nek10
1.13271819168272e-120	4.21251686307317	0.296	0.338	3.39815457504817e-117	1	Stk39
4.37660568502269e-100	2.0903266555102	0.254	0.137	1.31298170550681e-96	1	Gm11884
5.42405281462445e-78	5.56146416832311	0.279	0.111	1.62721584438733e-74	1	Tex22
1.97160538508266e-69	2.500918191418	0.337	0.158	5.91481615524799e-66	1	Fstl4
1.90910469043916e-61	1.76414650940441	0.469	0.265	5.72731407131749e-58	1	Enah
1.94833130158715e-60	1.60984620126514	0.294	0.259	5.84499390476146e-57	1	Pcdhga3
3.25116053925035e-48	2.30001021360786	0.452	0.318	9.75348161775104e-45	1	Pcdhgb1
1.44979947857258e-35	2.79244290220204	0.308	0.233	4.34939843571773e-32	1	Atp5e
5.52816152886803e-30	1.48523624430747	0.254	0.122	1.65844845866041e-26	1	Gm10719
4.88660935509055e-27	2.77941442317213	0.267	0.181	1.46598280652717e-23	1	Dqx1
1.62989675293477e-21	4.94811214763826	0.349	0.115	4.88969025880431e-18	1	Gm13481
6.05475178671443e-20	2.20910470419632	0.494	0.22	1.81642553601433e-16	1	Pdk4
2.25939603023625e-15	10.1412047056771	0.49	0.248	6.77818809070876e-12	1	Phka1
1.68067869572169e-12	33.0382630791742	0.433	0.073	5.04203608716507e-09	1	Myot
6.66272236986659e-08	26.3227530118864	0.388	0.067	0.000199881671095998	1	Ptgds
7.00051008323774e-08	4.30271281750568	0.238	0.267	0.000210015302497132	1	Thsd7a
4.39966801340088e-05	17.5465702288454	0.377	0.211	0.131990040402026	1	Macrod2
6.1345758695858e-05	0.997493524447869	0.471	0.255	0.184037276087574	1	Ppargc1a
0	34.0926346559284	0.913	0.048	0	2	Pde8b
0	32.7341395418294	0.932	0.232	0	2	Plcl1
0	32.2065790107616	0.993	0.227	0	2	Abcc9
0	28.3735956763258	0.592	0.066	0	2	Gm30835
0	28.1303689274106	0.739	0.061	0	2	Lrfn2
0	28.0756253795758	0.912	0.062	0	2	Trpc3
0	27.4472459256848	0.698	0.113	0	2	B130024G19Rik
