p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	6.23231919544469	0.697	0.079	0	2	D5Ertd615e
0	6.16375119125706	0.823	0.35	0	2	App
0	6.1602055516114	0.904	0.133	0	2	Chrm3
0	5.94446807887679	0.792	0.333	0	2	Insr
0	5.73713997650451	0.713	0.087	0	2	Arhgef15
0	5.69244377119488	0.856	0.303	0	2	Timp3
0	5.49520339264253	0.695	0.122	0	2	Dcbld1
0	5.40929186398181	0.588	0.076	0	2	Rsad2
0	5.38571547006973	0.831	0.157	0	2	Cyyr1
0	5.30153310702893	0.764	0.339	0	2	Adgrl2
0	5.2833828099836	0.708	0.067	0	2	Btnl9
0	5.23184585168805	0.871	0.135	0	2	Tek
0	5.1562728420399	0.648	0.117	0	2	Csgalnact1
0	5.08756396965133	0.546	0.052	0	2	Igfbp3
0	5.0517673276588	0.684	0.252	0	2	Arhgap29
0	4.92970995622438	0.831	0.174	0	2	Elk3
0	4.89930651510029	0.608	0.17	0	2	Kitl
0	4.84758066183198	0.712	0.166	0	2	Zbtb46
0	4.83890289512676	0.725	0.114	0	2	Pcdh17
0	4.78372272085344	0.572	0.123	0	2	Pdia5
0	4.75288313809546	0.913	0.27	0	2	Tshz2
0	4.717289851631	0.576	0.069	0	2	Lrrc32
0	4.68602366538493	0.573	0.066	0	2	Nlrp1a
0	4.58658343113944	0.515	0.093	0	2	Cfap43
0	4.56631665075504	0.715	0.079	0	2	Vwa3a
0	4.5204085775945	0.775	0.128	0	2	Plekhg1
0	4.51142541628362	0.583	0.273	0	2	Adamts9
0	4.43885963816459	0.569	0.068	0	2	Abi3
0	4.40187853802125	0.837	0.098	0	2	Rasgrp3
0	4.33567187189398	0.607	0.137	0	2	Arhgef2
0	4.28569331517706	0.694	0.088	0	2	Podxl
0	4.23833574700666	0.703	0.194	0	2	Chn2
0	4.14350018593981	0.498	0.107	0	2	Ubash3b
0	4.04167044228781	0.787	0.19	0	2	Tspan9
0	3.8999730958726	0.706	0.086	0	2	Col13a1
0	3.85559231101789	0.589	0.071	0	2	Mmrn2
0	3.84120679673544	0.536	0.074	0	2	Mcam
0	3.73791903178877	0.671	0.109	0	2	Ppp1r16b
0	3.73139667322621	0.81	0.152	0	2	Fli1
0	3.72626757390569	0.673	0.073	0	2	Arhgap27
0	3.6655970989353	0.787	0.135	0	2	Smtn
0	3.51169770124447	0.656	0.127	0	2	Rhoj
0	3.48172664573095	0.644	0.072	0	2	Afap1l1
0	3.44839273624133	0.469	0.196	0	2	Lifr
0	3.41358194194231	0.637	0.089	0	2	Tbxas1
0	3.34639856875317	0.653	0.066	0	2	Sema7a
0	3.32052429628647	0.692	0.326	0	2	Arhgef3
0	3.26220205133973	0.706	0.235	0	2	Samd12
0	3.23949903700627	0.821	0.135	0	2	Adgrl4
0	3.176048146457	0.559	0.096	0	2	Gvin1
0	3.15865875185851	0.634	0.096	0	2	Gm4070
0	3.09213365337661	0.773	0.247	0	2	Fam117b
0	3.08965448872649	0.636	0.079	0	2	Kcnq1
0	3.05320235926154	0.669	0.085	0	2	Plvap
0	2.92653405937357	0.813	0.163	0	2	Piezo2
0	2.91001667320545	0.607	0.134	0	2	Chst8
0	2.81579471850976	0.744	0.131	0	2	Calcrl
0	2.73870064436047	0.585	0.155	0	2	Amotl1
0	2.71857908451315	0.316	0.048	0	2	Rtn4rl2
0	2.69355899179916	0.68	0.257	0	2	Pcdhgb2
0	2.47967415947783	0.638	0.113	0	2	Srgap1
0	2.43879111767319	0.675	0.076	0	2	Ushbp1
0	2.39668110825177	0.759	0.3	0	2	Rasal2
0	2.36962997768381	0.699	0.27	0	2	Pcdhgb1
0	2.28479949143999	0.784	0.324	0	2	Srgap2
0	2.24151612784956	0.551	0.131	0	2	Schip1
0	1.93236562956838	0.652	0.075	0	2	Col15a1
0	1.91680188660422	0.704	0.16	0	2	Atp2b4
0	1.86566526590216	0.765	0.228	0	2	Ncoa3
0	1.83424806667939	0.867	0.222	0	2	Nrp1
0	1.82214504025513	0.888	0.186	0	2	Rapgef5
0	1.78656830868052	0.697	0.329	0	2	Pip4k2a
0	1.74794205577631	0.791	0.373	0	2	Zeb1
0	1.74788809289495	0.87	0.251	0	2	Ldb2
0	1.73045934100455	0.897	0.14	0	2	Pecam1
0	1.66417859465857	0.536	0.075	0	2	Unc5b
